,ORGANIZATION_NAME,UNIQUE_ADV_NAME,L0,L1,L2,L3,UNIQUE_BRAND_NAME,M_SEARCH_CLK,M_SEARCH_IMP,M_SEARCH_SPEND,M_OFF_DIS_TOTAL_SUM_CLK,M_OFF_DIS_TOTAL_SUM_IMP,M_OFF_DIS_TOTAL_SUM_SPEND,M_ON_DIS_TOTAL_SUM_CLK,M_ON_DIS_TOTAL_SUM_IMP,M_ON_DIS_TOTAL_SUM_SPEND,O_SALE,O_UNIT,O_SALE_STORE,O_UNIT_STORE,M_TOTAL_DISPLAY_SUM_CLK,M_TOTAL_DISPLAY_SUM_IMP,M_TOTAL_DISPLAY_SUM_SPEND,O_SALE_ONLINE,O_UNIT_ONLINE
489,,N/A,FOOD,PRODUCE,FLORAL,MISC FLORAL,October Mountain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
490,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,Leveorch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
491,,N/A,FOOD,PRODUCE,FLORAL,ROSES,Oxodoi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
492,,N/A,APPAREL,WOMENS APPAREL,WOMENS,DRESSES AND ROMPERS WOMENS,pwidon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
493,,N/A,APPAREL,WOMENS APPAREL,WOMENS,BOTTOMS WOMENS,Cmfcve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
494,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,Fulorrnie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
495,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,Chama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
496,,N/A,APPAREL,WOMENS APPAREL,WOMENS,BOTTOMS WOMENS,WMTBSRSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
497,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,QY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
498,,N/A,FOOD,PRODUCE,PRODUCE L2,PRODUCE L3,LMHF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
499,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,DENIM TEARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
500,,N/A,APPAREL,WOMENS APPAREL,WOMENS,DRESSES AND ROMPERS WOMENS,ba&sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
501,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,MGCWSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
502,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,MeetoTime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
503,,N/A,FOOD,PRODUCE,FLORAL,CONSUMER BUNCHES,Yiokii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
504,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,OIOLOYJM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
505,,N/A,APPAREL,WOMENS APPAREL,WOMENS,BOTTOMS WOMENS,Fsqjgq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
506,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,Gilli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
507,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,JIKNTTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
508,,N/A,APPAREL,WOMENS APPAREL,WOMENS,BOTTOMS WOMENS,Yelete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
509,,N/A,FOOD,PRODUCE,FLORAL,MISC FLORAL,American Crafts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
510,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,PMVFHDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
511,,N/A,FOOD,PRODUCE,FLORAL,MISC FLORAL,Wrjufa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
512,,N/A,APPAREL,WOMENS APPAREL,WOMENS,DRESSES AND ROMPERS WOMENS,TZNBGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
513,,N/A,APPAREL,WOMENS APPAREL,WOMENS,DRESSES AND ROMPERS WOMENS,Ashosteey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
514,,N/A,FOOD,PRODUCE,TRUCK VEG CHILIS,CABBAGE L3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
515,,N/A,APPAREL,WOMENS APPAREL,WOMENS,DRESSES AND ROMPERS WOMENS,JGGSPWM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
516,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,OVTICZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
517,KHUSHI AGRO PRIVATE LIMITED 3P,KHUSHI AGRO PRIVATE LIMITED 3P,FOOD,SNACKS AND BEVERAGES,PROTEIN SNACKS,SNACK NUTS,Dawn Lee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
518,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,hotojiny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
519,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,DTP Fashion Mall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
520,,N/A,APPAREL,WOMENS APPAREL,WOMENS,DRESSES AND ROMPERS WOMENS,cllios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
521,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,RQYYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
522,,N/A,APPAREL,WOMENS APPAREL,WOMENS,DRESSES AND ROMPERS WOMENS,Listenwind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
523,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,PIMOXV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
524,Test DSS - Demo - 1p ,Parents Choice - DSS - IP,FOOD,PRODUCE,VAV MUSHROOMS DDV,MUSHROOM,Great Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008672220170435115,8.0156e-05,0E-9,0E-9,0E-9,0E-9,0.0,0.008672220170435115,8.0156e-05,0E-9,0E-9
525,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,PKG SALADS,LSNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
526,,N/A,APPAREL,WOMENS APPAREL,WOMENS,BOTTOMS WOMENS,BEFOKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
527,,N/A,APPAREL,WOMENS APPAREL,WOMENS,DRESSES AND ROMPERS WOMENS,Walmart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
528,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,Life Is Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
529,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,Mhoxuto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
530,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,Mama and Mine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
531,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,Kilougeis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
532,,N/A,APPAREL,WOMENS APPAREL,WOMENS,DRESSES AND ROMPERS WOMENS,ZHONGQING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
533,,N/A,APPAREL,WOMENS APPAREL,WOMENS,DRESSES AND ROMPERS WOMENS,Taoocy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
534,,N/A,FOOD,PRODUCE,FLORAL,MISC FLORAL,BowKay Designs LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
535,,N/A,APPAREL,WOMENS APPAREL,WOMENS,DRESSES AND ROMPERS WOMENS,Ogiraw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
536,,N/A,APPAREL,WOMENS APPAREL,WOMENS,BOTTOMS WOMENS,AEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
537,Test DSS - Demo - 1p ,Parents Choice - DSS - IP,FOOD,PRODUCE,BANANAS PINEAPPLES,BANANAS,Great Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008672220170435115,8.0156e-05,0E-9,0E-9,0E-9,0E-9,0.0,0.008672220170435115,8.0156e-05,0E-9,0E-9
538,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,Naiyafly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
539,,N/A,FOOD,PRODUCE,FLORAL,MISC FLORAL,Klein Tools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
540,,N/A,FOOD,PRODUCE,FLORAL,CONSUMER BUNCHES,safindeng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
541,,N/A,FOOD,PRODUCE,FLORAL,MISC FLORAL,HUDAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
542,,N/A,FOOD,PRODUCE,FLORAL,CONSUMER BUNCHES,JYNOFD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
543,,N/A,APPAREL,WOMENS APPAREL,WOMENS,BOTTOMS WOMENS,Dolce Cabo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
544,,N/A,APPAREL,WOMENS APPAREL,WOMENS,DRESSES AND ROMPERS WOMENS,DodutopZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
545,,N/A,APPAREL,WOMENS APPAREL,WOMENS,TOPS WOMENS,breaise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
546,,N/A,FOOD,PRODUCE,TOMATOES,ETHNIC COOKING,Blues Hog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
547,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,MUSHROOM,Trader Joe's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
548,,N/A,APPAREL,WOMENS APPAREL,WOMENS,DRESSES AND ROMPERS WOMENS,beishanbush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
549,,N/A,FOOD,PRODUCE,APPLES PEARS CHERRIES,PEARS,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77895927.010000000,29512423.860000000,68455585.100000000,26140265.980000000,0.0,0.0,0.0,9440341.910000000,3372157.880000000
550,,N/A,FOOD,PRODUCE,TRUCK VEG CHILIS,SQUASH L3,Greenpoint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16257288.450000000,11655698.190000000,14250698.560000000,10199765.200000000,0.0,0.0,0.0,2006589.890000000,1455932.990000000
551,,N/A,FOOD,PRODUCE,STONE FRUIT,NECTARINES,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49691502.970000000,37154875.540000000,44677785.800000000,32984108.110000000,0.0,0.0,0.0,5013717.170000000,4170767.430000000
552,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,MUSHROOM,Marketside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119475.440000000,417849.000000000,1930647.510000000,381722.000000000,0.0,0.0,0.0,188827.930000000,36127.000000000
553,,N/A,FOOD,PRODUCE,BANANAS PINEAPPLES,PINEAPPLES,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120639661.600000000,54110208.840000000,106013961.490000000,47600386.930000000,0.0,0.0,0.0,14625700.110000000,6509821.910000000
554,,N/A,FOOD,PRODUCE,PRODUCE L2,PRODUCE L3,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043409.230000000,1557775.000000000,1811988.020000000,1356655.000000000,0.0,0.0,0.0,231421.210000000,201120.000000000
555,,N/A,FOOD,PRODUCE,CITRUS,LIMES,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235535422.020000000,613453941.510000000,213497581.620000000,564574290.170000000,0.0,0.0,0.0,22037840.400000000,48879651.340000000
556,,N/A,FOOD,PRODUCE,TOMATOES,TOMATO ORGANICS,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27507263.490000000,9298624.640000000,20886042.070000000,7029211.870000000,0.0,0.0,0.0,6621221.420000000,2269412.770000000
557,,N/A,FOOD,PRODUCE,TOMATOES,ETHNIC COOKING,FIT Organic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419477.810000000,84257.000000000,375891.830000000,75518.000000000,0.0,0.0,0.0,43585.980000000,8739.000000000
558,,N/A,FOOD,PRODUCE,POTATOES ONIONS GARLIC,ONIONS,PRODUCE UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159314.860000000,1190099.630000000,2057097.900000000,1151134.630000000,0.0,0.0,0.0,102216.960000000,38965.000000000
559,,N/A,FOOD,PRODUCE,TROPICALS,KIWI,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83746686.730000000,15845251.490000000,71475600.590000000,13095538.000000000,0.0,0.0,0.0,12271086.140000000,2749713.490000000
560,,N/A,FOOD,PRODUCE,MELONS,VARIETY MELONS,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31380554.560000000,7314319.860000000,26336749.690000000,6142421.600000000,0.0,0.0,0.0,5043804.870000000,1171898.260000000
561,,N/A,FOOD,PRODUCE,CITRUS,SPECIALTY CITRUS,PRODUCE UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14482.920000000,10578.000000000,14282.500000000,10430.000000000,0.0,0.0,0.0,200.420000000,148.000000000
562,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,HERBS,PRODUCE UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25385123.310000000,13827360.280000000,19229212.330000000,10443132.360000000,0.0,0.0,0.0,6155910.980000000,3384227.920000000
563,,N/A,FOOD,PRODUCE,COOKING VEGTABLES,CARROTS,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146635561.990000000,74223569.200000000,119072160.840000000,59476002.580000000,0.0,0.0,0.0,27563401.150000000,14747566.620000000
564,,N/A,FOOD,PRODUCE,BANANAS PINEAPPLES,BANANAS,Marketside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148627137.170000000,201471308.870000000,94997736.970000000,128637342.370000000,0.0,0.0,0.0,53629400.200000000,72833966.500000000
565,,N/A,FOOD,PRODUCE,TOMATOES,ETHNIC COOKING,Melissa's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075779.140000000,416834.470000000,1908067.450000000,387274.470000000,0.0,0.0,0.0,167711.690000000,29560.000000000
566,,N/A,FOOD,PRODUCE,FLORAL,MISC FLORAL,Hypermart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186712.440000000,39279.000000000,186664.530000000,39276.000000000,0.0,0.0,0.0,47.910000000,3.000000000
567,,N/A,FOOD,PRODUCE,MELONS,CANTALOUPES,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93892608.820000000,32835989.650000000,74712925.600000000,26158700.330000000,0.0,0.0,0.0,19179683.220000000,6677289.320000000
568,,N/A,FOOD,PRODUCE,TOMATOES,DIPS GLAZES MIXES,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809246.470000000,181235.000000000,714927.510000000,160170.000000000,0.0,0.0,0.0,94318.960000000,21065.000000000
569,,N/A,FOOD,PRODUCE,TRUCK VEG CHILIS,CUCUMBERS,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259382835.750000000,320151939.780000000,215388271.210000000,266082621.950000000,0.0,0.0,0.0,43994564.540000000,54069317.830000000
570,,N/A,FOOD,PRODUCE,TOMATOES,ETHNIC COOKING,Miravalle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2423053.330000000,357378.000000000,2221933.610000000,327533.000000000,0.0,0.0,0.0,201119.720000000,29845.000000000
571,,N/A,FOOD,PRODUCE,COOKING VEGTABLES,BROCCOLI L3,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156640186.760000000,77421250.170000000,130690415.110000000,64281005.680000000,0.0,0.0,0.0,25949771.650000000,13140244.490000000
572,,N/A,FOOD,PRODUCE,TRUCK VEG CHILIS,CABBAGE L3,Kuhne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
573,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,VALUE ADDED VEGETABLES,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33394770.570000000,11672273.550000000,25340636.320000000,8871561.090000000,0.0,0.0,0.0,8054134.250000000,2800712.460000000
574,,N/A,FOOD,PRODUCE,POTATOES ONIONS GARLIC,GARLIC,Fresh Produce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122008668.470000000,55799794.920000000,104245118.580000000,47076826.350000000,0.0,0.0,0.0,17763549.890000000,8722968.570000000
575,"Lakeview Farms, LLC","Lakeview Farms, LLC",FOOD,PRODUCE,VAV MUSHROOMS DDV,DIPS PV,Fresh Cravings,692667.0,63812172.0,407896.69013814133,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
576,,N/A,FOOD,PRODUCE,TRUCK VEG CHILIS,SOFT VEGETABLES,PictSweet Farms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
577,LITEHOUSE INC,LITEHOUSE INC,FOOD,PRODUCE,VAV MUSHROOMS DDV,DRESSINGS,Litehouse,1120951.0,188307811.0,544695.1013068198,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
578,,N/A,FOOD,PRODUCE,STONE FRUIT,PEACHES,Produce UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6982116.970000000,1719539.500000000,5514674.890000000,1356765.500000000,0.0,0.0,0.0,1467442.080000000,362774.000000000
579,,N/A,FOOD,PRODUCE,CUT FRUIT,CUT FRUIT PROCESSED,Del Monte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895726.930000000,208296.000000000,826408.490000000,192100.000000000,0.0,0.0,0.0,69318.440000000,16196.000000000
580,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,VALUE ADDED VEGETABLES,Earthbound Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.560000000,3.000000000,10.560000000,3.000000000,0.0,0.0,0.0,0E-9,0E-9
581,,N/A,FOOD,SERVICE DELI,SANDWICHES AND SALADS,SALADS,Glazier's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38248.100000000,2075.000000000,36124.440000000,1963.000000000,0.0,0.0,0.0,2123.660000000,112.000000000
582,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,DIPS PV,Marzetti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.640000000,181.000000000,587.240000000,151.000000000,0.0,0.0,0.0,119.400000000,30.000000000
583,,N/A,FOOD,PRODUCE,PACKAGED VEGETABLES,PKG SALADS,Kangaroo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
584,,N/A,FOOD,PRODUCE,TRUCK VEG CHILIS,SQUASH L3,PRODUCE UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884238.510000000,545536.660000000,570577.890000000,340430.390000000,0.0,0.0,0.0,313660.620000000,205106.270000000
585,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,MUSHROOM,Zebra Technologies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.100000000,89.890000000,529.100000000,89.890000000,0.0,0.0,0.0,0E-9,0E-9
586,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,DIPS PV,PRODUCE UNBRANDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
587,,N/A,FOOD,PRODUCE,VAV MUSHROOMS DDV,MUSHROOM,Shirakiku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
588,,N/A,FOOD,PRODUCE,FLORAL,CONSUMER BUNCHES,Hierbas Aromaticas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.230000000,599.000000000,1650.920000000,596.000000000,0.0,0.0,0.0,8.310000000,3.000000000
589,Stallion International Trade Inc.,Stallion International Trade Inc.,FOOD,PRODUCE,PRODUCE L2,PRODUCE L3,Darsa Organics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0E-9,0E-9,0E-9,0E-9,0.0,0.0,0.0,0E-9,0E-9
590,,N/A,FOOD,PRODUCE,COOKING VEGTABLES,CARROTS,ATV Farms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15430953.220000000,12416943.800000000,12296085.650000000,9871038.000000000,0.0,0.0,0.0,3134867.570000000,2545905.800000000
