INDEX,O_SALE,O_UNIT,O_SALE_STORE,O_SALE_OG,O_SALE_DOTCOM,O_SALE_ONLINE,O_UNIT_STORE,O_UNIT_OG,O_UNIT_DOTCOM,O_UNIT_ONLINE,M_ON_DIS_HPLO_IMP,M_ON_DIS_HPLO_SPEND,M_ON_DIS_APP_HPLO_IMP,M_ON_DIS_APP_HPLO_SPEND,M_ON_DIS_HP_IMP,M_ON_DIS_HP_SPEND,M_ON_DIS_ROS_IMP,M_ON_DIS_ROS_SPEND,M_ON_DIS_CATTO_IMP,M_ON_DIS_CATTO_SPEND,M_ON_DIS_HPTO_IMP,M_ON_DIS_HPTO_SPEND,M_ON_DIS_HPGTO_IMP,M_ON_DIS_HPGTO_SPEND,M_ON_DIS_AT_IMP,M_ON_DIS_AT_SPEND,M_ON_DIS_KW_IMP,M_ON_DIS_KW_SPEND,M_ON_DIS_CT_IMP,M_ON_DIS_CT_SPEND,M_SP_AB_IMP,M_SP_AB_CLK,M_SP_AB_SPEND,M_SP_KWB_IMP,M_SP_KWB_CLK,M_SP_KWB_SPEND,M_SV_IMP,M_SV_CLK,M_SV_SPEND,M_SBA_IMP,M_SBA_CLK,M_SBA_SPEND,M_SEARCH_IMP,M_SEARCH_CLK,M_SEARCH_SPEND,M_OFF_DIS_FB_IMP,M_OFF_DIS_FB_SPEND,M_OFF_DIS_WN_WITHOUTCTV_IMP,M_OFF_DIS_WN_WITHOUTCTV_SPEND,M_OFF_DIS_DSP_CTV_IMP,M_OFF_DIS_DSP_CTV_SPEND,M_OFF_DIS_PIN_IMP,M_OFF_DIS_PIN_SPEND,M_ON_DIS_TOTAL_IMP,M_ON_DIS_TOTAL_SPEND,M_OFF_DIS_TOTAL_IMP,M_OFF_DIS_TOTAL_SPEND,M_ON_DIS_TOTAL_HPLO_IMP,M_ON_DIS_TOTAL_HPLO_SPEND,PRICE,PRICE_ONLINE,RATE_M_SP_AB,RATE_M_SP_KWB,RATE_M_SBA,RATE_M_SV,RATE_M_ON_DIS_AT,RATE_M_ON_DIS_CT,RATE_M_ON_DIS_CATTO,RATE_M_ON_DIS_KW,RATE_M_ON_DIS_ROS,RATE_M_ON_DIS_TOTAL_HPLO,RATE_M_ON_DIS_HPGTO,RATE_M_ON_DIS_HPTO,RATE_M_ON_DIS_HP,RATE_M_OFF_DIS_WN_WITHOUTCTV,RATE_M_OFF_DIS_DSP_CTV,RATE_M_OFF_DIS_FB,RATE_M_OFF_DIS_PIN
2023-12-11,3277429.7600000002,130512.0,2250378.93,326581.12,700469.7100000001,1027050.8300000001,104123.0,8456.0,17933.0,26389.0,0.0,0.0,0.0,0.0,0.0,0.0,102088.59523809524,0.0,221618.57142857142,2656.42365556,0.0,0.0,0.0,0.0,691711.7620074168,10790.732732462,133538.69910217938,2349.149715854,752065.5043512289,11829.209950768998,1608762.0,6506.0,2271.220000326,207285.0,2525.0,1105.890029697,29435.0,156.0,194.029989603,1171899.0,1731.0,1880.5899961579996,3017381.0,10918.0,5451.730015784,299274.28571428574,3052.59771428,2966047.8634505984,8719.157021853,25012.572972972972,1031.853094754,0.0,0.0,1901023.1321274918,27625.516054645,3290334.7221378568,12803.607830887,0.0,0.0,741.3092539899901,816.1594836532063,2.0721603606276235,2.143022993050222,6.570052201112629,0.006613155746523517,0.1583239797291508,0.1580323301201616,0.035959400492970556,0.1574479506661695,0.0,0.0,0.0,0.0,0.0,0.02274095294049246,0.08460044790351677,0.03059999999994272,0.0
2023-12-12,3173363.6300000004,129007.0,2215001.7600000002,314991.01,643370.8600000001,958361.87,104115.0,8153.0,16739.0,24892.0,0.0,0.0,0.0,0.0,0.0,0.0,101098.21428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678942.9075429601,10603.28141948,134752.28103398994,2370.1112409730003,1286137.6800082885,20835.761875477,1397269.0,6487.0,2272.7999998430005,190242.0,2470.0,1881.740038829,29232.0,153.0,194.029993054,1016053.0,1973.0,2153.3099954679997,2632796.0,11083.0,6501.880027194,124690.35714285716,1271.84164285,3934170.2845200775,11956.083155380002,27968.0,1090.234199358,0.0,0.0,2200931.082870953,33809.15453593,4086828.641662935,14318.158997588002,0.0,0.0,748.7182709087608,805.1926237979711,2.090892570034044,3.793617841207058,6.72415646449891,0.006661516567240017,0.15837633677514823,0.15962698320660415,0.0,0.1574307054380953,0.0,0.0,0.0,0.0,0.0,0.023401375618383784,0.03898148596102689,0.030599999999828147,0.0
2023-12-13,3501104.1900000004,145405.0,2486909.3800000004,324029.43,690165.38,1014194.81,118743.0,8461.0,18201.0,26662.0,0.0,0.0,2300873.6,22500.647693696,0.0,0.0,102314.18095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683975.8668467748,10686.781909337,135312.00490503383,2378.896946588,861723.4059639217,13674.991053675,1488307.0,6270.0,2273.809998097,218010.0,2218.0,1307.8300355979998,27874.0,151.0,194.02999210500002,1088137.0,1740.0,1895.969995815,2822328.0,10379.0,5671.6400216150005,153281.42857142858,1563.47057142,3031861.505015674,9104.842602223,30570.0,1155.156690622,0.0,0.0,4084199.0586681115,49241.317603296,3215712.9335871027,11823.469864265,2300873.6,22500.647693696,687.0526566991186,743.7246338205608,2.186705989806918,4.310756550847019,6.567116929326956,0.006983264067122549,0.1583696290610492,0.1588851406282259,0.0,0.15737760208785506,0.0,0.009779175915485317,0.0,0.0,0.0,0.023234802210317762,0.037787264985999346,0.03059999999983224,0.0
2023-12-14,4033034.8600000003,170210.0,2878780.39,405676.74,748577.73,1154254.4700000002,140197.0,10619.0,19394.0,30013.0,0.0,0.0,0.0,0.0,0.0,0.0,116234.78571428571,0.0,0.0,0.0,0.0,0.0,13297343.0,88179.739659696,728258.4825016495,11251.231690780001,141419.7612996404,2470.454660032,948460.2603303413,14700.708309485,1557573.0,6344.0,2271.989998222,213126.0,2207.0,1115.400023814,25082.0,153.0,194.02999359199998,1022743.0,1711.0,1853.9399954609999,2818524.0,10415.0,5435.360011089,164971.78571428574,1682.71221429,3098518.211359904,9476.789790937999,26303.199999999997,1001.222195548,0.0,0.0,15231716.289845916,116602.13431999301,3289793.1970741902,12160.724200776,0.0,0.0,667.7750093963584,695.938040159981,2.1440705913294287,3.7425997915011,6.6789037391341575,0.007753756137787723,0.1580104359572945,0.15839158066906556,0.0,0.15654687753929825,0.0,0.0,0.013262760787579295,0.0,0.0,0.023307772997380582,0.038064653561087625,0.030600000000077933,0.0
2023-12-15,5672570.7,244857.0,4253172.96,512866.13000000006,906531.6100000001,1419397.74,208230.0,13356.0,23271.0,36627.0,0.0,0.0,5168992.800000001,57416.501692938,0.0,0.0,141588.4047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963307.3846752656,14240.132786769,156480.84124834233,2697.260315627,1145587.016794752,17078.588206692002,1465196.0,6454.0,2288.400000907,176210.0,2221.0,1115.100021129,32904.0,151.0,194.029992222,1151657.0,1715.0,1861.0399979979998,2825967.0,10541.0,5458.570012256,180736.78571428574,1843.5152142800002,2926461.6723026657,9575.461553518,29702.0,1117.543206334,0.0,0.0,7575956.447480265,91432.48300202601,3136900.4580169516,12536.519974132,5168992.800000001,57416.501692938,716.2411553409075,745.1295904293191,2.127963646452977,3.9729496152074932,6.553051146535773,0.005916630853875709,0.15719539582073572,0.1576708860518666,0.0,0.15588717026855303,0.0,0.011107870317199512,0.0,0.0,0.0,0.02254799928810871,0.037625183702578946,0.03059999999990515,0.0
2023-12-16,7048496.450000001,314827.0,5589896.630000001,538724.29,919875.53,1458599.82,276897.0,14083.0,23847.0,37930.0,0.0,0.0,0.0,0.0,0.0,0.0,85003.52380952382,0.0,0.0,0.0,0.0,0.0,4149434.3333333335,27041.795561159,902649.8416878729,13410.174631994,154315.77946434013,2758.833612238,1156526.6146792604,17414.696804386,1996186.0,7930.0,3215.559991179,173185.0,2344.0,1035.9000262219997,30057.0,155.0,194.029992579,1228216.0,1838.0,1991.0899963539998,3427644.0,12267.0,6436.580006333999,185170.0,1888.734,2192227.817911463,6450.666389153001,26097.6,973.798794464,0.0,0.0,6447930.092974331,60625.500609777,2403495.4179114625,9313.199183617,0.0,0.0,715.3011833117059,742.278168257646,2.14871561961545,2.478666956928698,6.370074888564182,0.006475869186936787,0.1565469190776041,0.15865369565554327,0.0,0.16144158626552957,0.0,0.0,0.006516983614833042,0.0,0.0,0.020874948863432868,0.03731372978603397,0.030600000000000002,0.0
2023-12-17,5906635.61,257830.0,4493698.74,502725.42000000004,910211.45,1412936.87,221409.0,13106.0,23315.0,36421.0,0.0,0.0,0.0,0.0,0.0,0.0,88397.21428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760180.5883191454,11463.086756257,149391.93590594843,2696.34179019,1101166.4645135435,16791.059095255,1843853.0,7931.0,2720.5799999690003,189768.0,2215.0,1034.4000232969997,23174.0,153.0,194.02999264400003,1041203.0,1922.0,2050.5099876810004,3097998.0,12221.0,5999.520003591,214932.14285714284,2192.30785715,3337722.7018078985,10389.067187973002,28352.0,1070.212644902,0.0,0.0,2099136.2030243515,30950.487641702002,3581006.844665041,13651.587690025,0.0,0.0,732.741079744912,777.290661814176,1.9883803968117324,2.962044272875529,6.31818175859785,0.02243574545817651,0.15662406328966216,0.15778887051335652,0.0,0.16167738905164963,0.0,0.0,0.0,0.0,0.0,0.023577787681296,0.03774734215935384,0.030600000000099704,0.0
2023-12-18,5174248.100000001,223430.0,3853308.23,570892.12,750047.75,1320939.87,189397.0,14837.0,19196.0,34033.0,0.0,0.0,0.0,0.0,0.0,0.0,86885.09523809524,0.0,0.0,0.0,0.0,0.0,5036738.214285715,29288.2660267,692024.6531705051,10377.869136958001,148385.92408728678,2685.296328501,1110447.668733298,16052.553232218,2131925.0,8048.0,3861.6100286910005,171274.0,2356.0,1058.800027525,18006.0,159.0,194.02999150399995,1057581.0,1833.0,1954.249992977,3378786.0,12396.0,7068.690040697,211967.14285714287,2162.0648571399997,2695743.156486043,8262.599930125,22911.199999999997,859.979779692,0.0,0.0,7074481.5555149,58403.984724377,2930621.499343185,11284.644566957,0.0,0.0,670.0011119124566,690.743022558109,2.3128038989553557,2.5255167784057155,6.0155693465845,0.010811879611278276,0.15660738376165642,0.1491328695237785,0.0,0.16174209434719233,0.0,0.0,0.01744478159116724,0.0,0.0,0.023374639902329256,0.03753534427232096,0.030599999999959562,0.0
2023-12-19,5573094.680000001,250420.0,4321582.720000001,577275.41,674236.55,1251511.9600000002,218503.0,14698.0,17219.0,31917.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.07142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683579.8740972166,10271.641149512001,147661.78973885474,2674.263572684,1134065.1636581006,15684.977379898,2388018.0,8792.0,5677.100013808001,190312.0,2482.0,988.600023882,20143.0,153.0,194.029991505,1181782.0,1921.0,2017.549997304,3780255.0,13348.0,8877.280026499,225299.28571428574,2298.0527142799997,3104400.75626047,9636.841943399,31170.800000000003,1161.987156514,0.0,0.0,2054124.8989227437,28630.882102094,3360870.8419747557,13096.881814193,0.0,0.0,674.1164797185777,715.1739581032483,2.792308534161742,1.9827802099488467,4.8974305621589505,0.00965563530753919,0.15673287473035535,0.14691073111203762,0.0,0.1618699608430722,0.0,0.0,0.0,0.0,0.0,0.023540548909414812,0.0372780665402877,0.030599999999923907,0.0
2023-12-20,6381135.48,299665.0,5105475.05,628947.28,646713.15,1275660.4300000002,266885.0,15912.0,16868.0,32780.0,0.0,0.0,2389832.8571428573,24907.97466034,0.0,0.0,90562.90476190476,0.0,0.0,0.0,0.0,0.0,4814736.071428572,29283.91343827,642632.9617543448,9599.691156984001,186974.36064306065,3379.457804765,1220720.0669093495,16953.461082539,2747726.0,10566.0,6198.110004273,348279.0,3941.0,1973.5500321830002,20674.0,151.0,194.029994239,1379378.0,2077.0,2189.639998853,4496057.0,16735.0,10555.330029548,220321.07142857142,2247.27492858,2576984.73910368,7926.440874039,24974.8,931.277289746,0.0,0.0,9345459.222640088,84124.498142898,2822280.6105322517,11104.993092365,2389832.8571428573,24907.97466034,703.6411993429352,721.0157315876138,3.1540011485366803,3.2782969846322256,7.465426092021153,0.009412078304098957,0.15673545309976786,0.14676773286953868,0.0,0.16244548579896148,0.0,0.03126742682346225,0.01824642909008794,0.0,0.0,0.023447974326480502,0.03728867857784647,0.030600000000116714,0.0
2023-12-21,7957647.420000001,387919.0,6600588.5,720749.8800000001,636309.04,1357058.9200000002,352659.0,18485.0,16775.0,35260.0,0.0,0.0,0.0,0.0,0.0,0.0,88804.07142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709715.2229692648,10515.14772788,544069.4177452178,9957.616509336,2472455.853742229,37412.248792586004,2455675.0,9923.0,6130.130001878999,411919.0,4758.0,2095.1500365360002,18920.0,152.0,194.029991382,1375222.0,2048.0,2225.209996098,4261736.0,16881.0,10644.520025894999,218412.14285714287,2227.80385713,3005498.07682407,9270.097182607,24712.0,924.731271278,0.0,0.0,3815044.565885283,57885.013029802,3248622.219681213,12422.632311015,0.0,0.0,691.8388663492137,718.8886984656117,5.942759446501126,3.059327921358941,7.634655597982143,0.03808375188902304,0.1574398878378501,0.1460935128316826,0.0,0.16370985273051408,0.0,0.0,0.0,0.0,0.0,0.023691274047337292,0.03742033308829718,0.0305999999998234,0.0
2023-12-22,11209725.840000002,582915.0,9726896.280000001,853736.7800000001,629092.78,1482829.56,544679.0,21721.0,16515.0,38236.0,0.0,0.0,0.0,0.0,0.0,0.0,90834.30952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599033.4709096241,7660.7990399519995,235797.4273097273,4272.419410775001,1538254.8587865722,18227.777164751,2294209.0,9851.0,5830.870000728,344715.0,3906.0,2098.0500264590005,18010.0,153.0,194.02999197799997,1420502.0,2172.0,2342.109986802,4077436.0,16082.0,10465.060005967001,219566.07142857145,2239.57392857,2430776.225023635,7162.02633446,23828.800000000003,898.125052904,0.0,0.0,2463920.0665297336,30160.995615478,2674171.096452207,10299.725315934,0.0,0.0,668.4430129758649,685.9013456402741,6.022955729232439,3.1171321994332737,7.869344258848944,0.010809470305181057,0.15322682972821375,0.13212355170619935,0.0,0.16327095582209822,0.0,0.0,0.0,0.0,0.0,0.021057631696660722,0.037690737800644594,0.030599999999980476,0.0
2023-12-23,12078984.82,653144.0,10570291.580000002,949034.9200000002,559658.32,1508693.24,613710.0,24181.0,15253.0,39434.0,0.0,0.0,0.0,0.0,0.0,0.0,87075.83333333333,0.0,0.0,0.0,0.0,0.0,12134238.0,88182.075950288,624578.365105757,7219.086394957,145505.14733414733,2636.2165068450004,1065535.0948222266,12612.659398572,2000922.0,8321.0,5388.120008935,369483.0,3936.0,1680.7900288179999,16885.0,153.0,194.02999257799993,1327678.0,1910.0,2049.659998063,3714968.0,14320.0,9312.600028394001,215044.64285714287,2193.45535714,2405914.7310859,6829.511308457,28388.0,1050.74359908,0.0,0.0,14056932.440595465,110650.038250662,2649347.373943043,10073.710264677,0.0,0.0,666.9482699873446,694.8567404318608,5.493832370400177,2.8877869335137536,7.501486906560992,0.01151581652193008,0.15140729293040195,0.1421548510098251,0.0,0.1624171930803671,0.0,0.0,0.014534423331780372,0.0,0.0,0.020733964899022767,0.03701365362406651,0.030599999999960138,0.0
2023-12-24,7294549.37,393753.0,6444614.260000001,453661.45,396273.66000000003,849935.1100000001,371370.0,11787.0,10596.0,22383.0,0.0,0.0,3410395.3333333335,48661.919972214004,0.0,0.0,83988.47619047618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547966.9529781513,6645.166169075,139572.62279202277,2532.638811411,1033865.3676125127,12598.370371688,2117102.0,8156.0,5386.030008376,443031.0,3985.0,1676.470032739,12386.0,156.0,194.029993058,837557.0,1592.0,1762.570001939,3410076.0,13889.0,9019.100036111999,127044.64285714287,1295.85535714,3002685.028042328,9088.357060831,20781.6,777.63255377,0.0,0.0,5215788.752906497,70438.095324388,3150511.270899471,11161.844971741,3410395.3333333335,48661.919972214004,669.0055222512367,691.9739272297228,5.985009917002963,2.916071919927885,7.878236985166298,0.015702030675568503,0.1359226766292458,0.1429698940192697,0.0,0.16229545468753745,0.0,0.014268703541959065,0.0,0.0,0.0,0.023480597355687242,0.03741928214237595,0.03059999999993253,0.0
2023-12-25,212632.89,6170.0,0.17999999999999972,39.970000000000006,212592.74000000002,212632.71000000002,8.0,1.0,6161.0,6162.0,0.0,0.0,0.0,0.0,0.0,0.0,94588.0238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590922.3908221901,7266.820589186,150807.52820512818,2738.8084998410004,1157076.7519066469,14289.310381121,1513786.0,6172.0,2773.540007883,636220.0,4301.0,1680.580034689,24154.0,155.0,194.02999222,943871.0,1351.0,1465.6999955309998,3118031.0,11979.0,6113.850030322999,81533.21428571428,831.63878571,2239829.1222222224,6696.353415445001,24384.4,909.172520708,0.0,0.0,1993394.6947434891,24294.939470148,2345746.736507937,8437.164721863,0.0,0.0,692.3840245606905,691.8899741151412,5.115329578337933,2.9558895538372285,8.764134529463409,0.008064086788579028,0.13613478950424668,0.1431744833714376,0.0,0.16234447991633208,0.0,0.0,0.0,0.0,0.0,0.023475575817439528,0.037285006836666065,0.03059999999984231,0.0
2023-12-26,4193782.16,202046.0,3498203.99,214779.10000000003,480799.07,695578.17,183372.0,5423.0,13251.0,18674.0,0.0,0.0,0.0,0.0,0.0,0.0,81022.97619047618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528445.0134685505,6517.267639809001,146789.43988603988,2671.952583845,1039073.5308501925,12931.898168190999,2528668.0,9206.0,4145.690007681001,918786.0,5772.0,2136.6300558579997,20342.0,151.0,194.02999186000002,1094721.0,1587.0,1665.3399929460002,4562517.0,16716.0,8141.690048345001,64362.14285714286,656.49385713,2776670.9730158728,8424.639003367,21861.2,822.685619916,0.0,0.0,1795330.9603952593,22121.118391845,2862894.3158730157,9903.818480413,0.0,0.0,668.0420092968003,678.8399010503532,5.694842274518298,3.351717569134033,8.407785179300344,0.009564724039238885,0.12158967741205434,0.12724826011754586,0.0,0.12760330081691074,0.0,0.0,0.0,0.0,0.0,0.023967003797126633,0.03763222604047353,0.03059999999940071,0.0
2023-12-27,2546691.0500000003,123773.0,2126914.77,126169.95000000001,293606.33,419776.28,112253.0,3222.0,8298.0,11520.0,0.0,0.0,0.0,0.0,0.0,0.0,86728.97619047618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476124.0174415613,5998.8395878169995,151760.77094017094,2677.8387291700005,1628026.6408679665,23227.312078554998,2565625.0,8875.0,4142.459998487,943279.0,5719.0,2236.6300533969998,23895.0,151.0,194.029992817,928036.0,1442.0,1514.229996075,4460835.0,16187.0,8087.350040776,50673.21428571428,516.86678571,2220584.2365079364,6605.798208099,21775.6,823.044923836,0.0,0.0,2342640.4054401745,31903.990395542,2293033.050793651,7945.709917645,0.0,0.0,741.6563413358806,686.7779101382446,6.127941821273793,2.9181466273520855,8.38171018531285,0.008147727925464013,0.12200564363033387,0.13455858026471115,0.0,0.12602567725442748,0.0,0.0,0.0,0.0,0.0,0.023699289492474535,0.037796658821616855,0.030599999999746275,0.0
2023-12-28,2285107.98,111122.0,1921370.19,106780.91,256956.88,363737.79000000004,101010.0,2761.0,7351.0,10112.0,0.0,0.0,0.0,0.0,0.0,0.0,134417.28571428568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508558.01707119035,6830.815896564,201701.61082621082,3124.3904489789998,987329.7241277732,12106.689172624001,2400851.0,8375.0,3475.090000329,851258.0,5532.0,2197.550055033,21826.0,150.0,193.16999149,936517.0,1395.0,1454.619996064,4210452.0,15452.0,7320.430042916001,42308.92857142858,431.55107143000004,2113167.9037037035,6286.759077701,18001.6,680.175804732,0.0,0.0,1832006.6377394602,22061.895518167,2173478.4322751323,7398.485953863,0.0,0.0,648.6555185305327,674.3668871410613,6.276041804226154,3.739400057272774,8.082627239311234,0.00886711000642644,0.12389291317399868,0.12690299122697224,0.0,0.12252999129211047,0.0,0.0,0.0,0.0,0.0,0.02357599496418768,0.03778418611301218,0.03060000000010129,0.0
2023-12-29,2590705.66,129961.00000000001,2237929.6700000004,115279.97,237496.02000000002,352775.99,120087.0,3026.0,6848.0,9874.0,0.0,0.0,0.0,0.0,0.0,0.0,83677.76190476192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375065.28563337727,4895.520044969999,180046.4438746439,2921.237804673999,796473.7311391053,8369.671620966,2409182.0,8403.0,3429.2300007520003,927772.0,5743.0,2240.1500560940003,22079.0,155.0,194.889992891,911396.0,1386.0,1425.329994041,4270429.0,15687.0,7289.600043778,18252.857142857145,186.17914286,2097957.834391535,6113.517591602,20658.0,778.826058534,0.0,0.0,1435263.2225518886,16186.42947061,2136868.691534392,7078.522792995999,0.0,0.0,702.4943720395464,697.3072836565416,6.491584760681878,3.6014957001988925,7.299377574060947,0.00884576946673021,0.12102800079267019,0.12044154864901105,0.0,0.12351864858315525,0.0,0.0,0.0,0.0,0.0,0.02323629840666054,0.03770094193697357,0.030600000000469595,0.0
2023-12-30,2509519.7900000005,123379.0,2228686.7800000003,86655.69,194177.32,280833.01,115466.0,2208.0,5705.0,7913.0,0.0,0.0,0.0,0.0,0.0,0.0,58115.38095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313412.1531993349,4036.567076415,173472.5242165242,2526.480169109,627350.3271099026,7345.216274264,2291182.0,7883.0,3174.3800028269998,927981.0,5514.0,2013.3300517970001,17970.0,148.0,192.209994071,504429.0,939.0,963.2299999380001,3741562.0,14484.0,6343.150048633001,3618.571428571429,36.90942858,1564317.0486772484,4224.309306247,16053.6,607.141047958,0.0,0.0,1172350.3854781429,13908.263519787997,1583989.2201058199,4868.359782785,0.0,0.0,672.9847759469128,673.5994907948186,6.297144497845302,3.2657471814638486,6.3466179505379525,0.01072121787544623,0.11942066123259223,0.12212821028655074,0.0,0.11969771123124068,0.0,0.0,0.0,0.0,0.0,0.02207787968646739,0.03781961977114167,0.0306000000071062,0.0
2023-12-31,1948518.56,91565.0,1690898.87,72989.45,184630.24000000002,257619.69000000003,84386.0,1848.0,5331.0,7179.0,0.0,0.0,0.0,0.0,0.0,0.0,56866.52380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247540.49339305316,3369.060862552,143799.49173789172,1952.2321841110002,387308.4017042088,4309.237307065,1556101.0,5263.0,1858.910005685,665387.0,4587.0,1684.8700411920004,18683.0,100.0,129.84999442699998,397612.0,534.0,536.26999697,2637783.0,10484.0,4209.9000382740005,2823.2142857142853,28.796785709999998,1078249.129100529,3044.445253972,10722.0,402.870797758,0.0,0.0,835514.9106446775,9630.530353728,1091794.343386243,3476.11283744,0.0,0.0,637.1718701264572,678.6763577765513,4.362331225397505,3.2545099774805184,5.036064109628676,0.006971811781315436,0.12079191244763716,0.11672276006292881,0.0,0.11665732572498444,0.0,0.0,0.0,0.0,0.0,0.022670891054553773,0.03757422101828017,0.030599999995445923,0.0
2024-01-01,1452882.7000000002,67959.0,1281234.4000000001,53711.53,117936.77,171648.30000000002,63132.0,1331.0,3496.0,4827.0,0.0,0.0,0.0,0.0,0.0,0.0,32417.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265643.33333333326,1894.0617366739998,137020.66666666663,1262.3147000059992,238054.33333333326,1485.8385366620007,1439499.0,5206.0,1794.180002985,649502.0,4394.0,1591.9500387809999,0.0,0.0,0.0,350375.0,363.0,372.2399971840001,2439376.0,9963.0,3758.37003895,0.0,0.0,684549.6666666665,2233.5927629069997,0.0,0.0,0.0,0.0,673135.3333333333,4642.214973342001,684549.6666666665,2233.5927629069997,0.0,0.0,642.1904011060533,657.5632103615285,2.4655334704244103,2.354815216628919,3.061733515027565,0.0,0.01866975194215172,0.018105636235389456,0.0,0.023317108859587907,0.0,0.0,0.0,0.0,0.0,0.013566081149093384,0.0,0.0,0.0
2024-01-02,1334340.2100000002,67176.0,1142283.9500000002,52388.65000000001,139667.61000000002,192056.26,61797.0,1281.0,4098.0,5379.0,0.0,0.0,0.0,0.0,0.0,0.0,34213.33333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314103.6666666667,2386.314233344,139442.6666666667,1356.9604999939993,316153.6666666667,1554.009701673,1433911.0,5748.0,2210.890004392,674808.0,5024.0,1957.3300398540002,0.0,0.0,0.0,343446.0,378.0,376.43999766900004,2452165.0,11150.0,4544.660041915,0.0,0.0,655447.0,1917.459606611,0.0,0.0,0.0,0.0,803913.333333333,5297.284435011,655447.0,1917.459606611,0.0,0.0,653.1091509914097,706.816780539679,3.678443316630412,2.723329853932239,3.0042188539583754,0.0,0.019042497040938484,0.016885058884855617,0.0,0.02374629318535078,0.0,0.0,0.0,0.0,0.0,0.01317242697826475,0.0,0.0,0.0
2024-01-03,1328639.6800000002,69121.0,1113528.1800000002,59601.16,155510.34,215111.5,63467.0,1435.0,4219.0,5654.0,0.0,0.0,0.0,0.0,0.0,0.0,32623.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297161.66666666657,2202.1213933460003,119712.00000000003,1228.6197000059992,293119.6666666667,1576.0399400020005,1400572.0,5726.0,2230.1100015150005,763717.0,5721.0,2416.800040769,0.0,0.0,0.0,142023.0,197.0,193.369998774,2306312.0,11644.0,4840.280041058001,0.0,0.0,676756.0000000001,2011.7021038369996,0.0,0.0,0.0,0.0,742616.6666666667,5006.781033354,676756.0000000001,2011.7021038369996,0.0,0.0,640.392579508683,705.8186190392819,3.920608228511405,2.293689546223554,1.9623784435581522,0.0,0.01888765194890224,0.01727797736113671,0.0,0.024317694842233468,0.0,0.0,0.0,0.0,0.0,0.013668831121259623,0.0,0.0,0.0
2024-01-04,1375436.2200000002,67393.0,1173112.12,62743.270000000004,139580.83,202324.1,61784.00000000001,1535.0,4074.0,5609.0,0.0,0.0,0.0,0.0,0.0,0.0,33027.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285892.0,2103.190180005,119988.33333333331,1039.2629499939997,312377.3333333334,2247.0060233249997,1248713.0,4665.0,1864.090004477,664801.0,4292.0,1621.760035056,0.0,0.0,0.0,131807.0,190.0,193.829998967,2045321.0,9147.0,3679.6800384999997,0.0,0.0,569515.3333333335,1723.525925602,0.0,0.0,0.0,0.0,751285.6666666667,5389.459153324001,569515.3333333335,1723.525925602,0.0,0.0,617.6602689619352,680.0697360375269,3.1501997242769906,3.063217327520175,3.0035432610033297,0.0,0.018844142731780287,0.019088226765768174,0.0,0.022656619184778314,0.0,0.0,0.0,0.0,0.0,0.013691119403360843,0.0,0.0,0.0
2024-01-05,1838945.62,91750.0,1626265.5100000002,74067.69,138612.42,212680.11000000002,85711.0,1867.0,4172.0,6039.0,0.0,0.0,0.0,0.0,0.0,0.0,33148.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283324.2291172815,2082.2441939610007,124356.66666666667,972.6249499939997,254338.10914216674,1456.9869355240003,1409510.0,5232.0,2458.0999697909997,799325.0,5295.0,2640.510052357001,0.0,0.0,0.0,142005.0,189.0,194.03999905600006,2350840.0,10716.0,5292.650021204,0.0,0.0,691958.9999999998,1955.437017497,0.0,0.0,0.0,0.0,695168.0049261152,4511.856079479001,691958.9999999998,1955.437017497,0.0,0.0,660.4478952313086,644.3695292666656,3.0137535949852734,3.1315739177493076,3.05292612547115,0.0,0.031281040880416854,0.029887102756569577,0.0,0.021780608265366323,0.0,0.0,0.0,0.0,0.0,0.013363933242051883,0.0,0.0,0.0
